bfs_nummer,gemeinde,total_area,score_sum,mean_score
696,Loveresse,64543.021,193629.064,3.000
694,Grandval,293421.865,880265.595,3.000
692,Eschert,98387.110,295161.331,3.000
5125,Ronco sopra Ascona,1564194.591,4692583.773,3.000
691,Crémines,862901.207,2588703.622,3.000
690,Court,275532.071,826596.214,3.000
5143,Aranno,1002824.462,3008473.385,3.000
5144,Arogno,1340370.833,4021112.498,3.000
737,Hermrigen,447425.213,1342275.639,3.000
738,Jens,635230.812,1905692.437,3.000
4901,Birwinken,2001264.917,6003794.750,3.000
755,Worben,1075173.668,3225521.004,3.000
4406,Dozwil,304126.512,912379.537,3.000
4446,Sommeri,577434.722,1732304.167,3.000
770,Stocken-Höfen,2195135.418,6585406.254,3.000
767,Reutigen,1314027.433,3942082.298,3.000
4601,Neunforn,692323.950,2076971.851,3.000
4606,Stettfurt,1160473.278,3481419.835,3.000
4651,Gottlieben,33298.294,99894.881,3.000
4681,Langrickenbach,2049697.917,6149093.750,3.000
4701,Wäldi,1151403.781,3454211.344,3.000
4846,Raperswilen,275532.071,826596.214,3.000
754,Walperswil,435040.427,1305121.281,3.000
4721,Bichelsee-Balterswil,1089791.562,3269374.685,3.000
4723,Braunau,552671.784,1658015.352,3.000
4726,Fischingen,2071574.652,6214723.956,3.000
4741,Lommis,1174213.582,3522640.745,3.000
747,Scheuren,356750.538,1070251.614,3.000
4791,Wuppenau,1287344.985,3862034.956,3.000
4816,Homburg,928558.520,2785675.559,3.000
687,Corcelles (BE),135446.130,406338.390,3.000
5161,Cademario,1094186.036,3282558.108,3.000
841,Gsteig,1300967.227,3902901.682,3.000
665,Gurbrü,267698.805,803096.416,3.000
5428,Gimel,1452312.247,4356936.742,3.000
5429,Longirod,275532.071,826596.214,3.000
5430,Marchissy,444089.768,1332269.303,3.000
5434,Saint-George,963134.682,2889404.046,3.000
5435,Saint-Livres,472449.448,1417348.343,3.000
5436,Saint-Oyens,275532.071,826596.214,3.000
5437,Saubraz,275532.071,826596.214,3.000
5456,Cudrefin,551064.143,1653192.428,3.000
5458,Faoug,275532.071,826596.214,3.000
5472,Bournens,393721.141,1181163.422,3.000
5473,Boussens,527511.770,1582535.310,3.000
5482,Eclépens,1063548.512,3190645.536,3.000
5485,Grancy,499915.328,1499745.983,3.000
5493,Orny,20489.349,61468.047,3.000
5499,Senarclens,275532.071,826596.214,3.000
5501,Sullens,333018.733,999056.200,3.000
557,Zuzwil (BE),407093.987,1221281.960,3.000
5515,Bretigny-sur-Morrens,305836.373,917509.118,3.000
5520,Essertines-sur-Yverdon,550162.707,1650488.122,3.000
5427,Féchy,554625.197,1663875.590,3.000
5426,Bougy-Villars,692.748,2078.245,3.000
564,Kandergrund,2270211.915,6810635.746,3.000
582,Iseltwald,953177.802,2859533.407,3.000
5203,Morcote,2132078.893,6396236.679,3.000
615,Mirchel,344.946,1034.837,3.000
592,Schwanden bei Brienz,889147.817,2667443.451,3.000
589,Oberried am Brienzersee,386315.535,1158946.606,3.000
588,Niederried bei Interlaken,167652.153,502956.458,3.000
5230,Vernate,682061.972,2046185.915,3.000
5237,Alto Malcantone,2551056.525,7653169.575,3.000
585,Leissigen,400577.375,1201732.126,3.000
580,Hofstetten bei Brienz,910091.578,2730274.735,3.000
5411,Ormont-Dessus,4415415.987,13246247.961,3.000
579,Habkern,790545.035,2371635.104,3.000
575,Därligen,499991.341,1499974.022,3.000
574,Brienzwiler,669281.064,2007843.192,3.000
5287,Riviera,5160747.542,15482242.627,3.000
5317,Maggia,2444071.359,7332214.077,3.000
5403,Chessel,551064.143,1653192.428,3.000
5404,Corbeyrier,5626.651,16879.952,3.000
5405,Gryon,1522175.640,4566526.919,3.000
793,St. Stephan,892625.656,2677876.967,3.000
3312,Benken (SG),1538896.565,4616689.694,3.000
4231,Dietwil,679777.883,2039333.649,3.000
4277,Moosleerau,497384.532,1492153.597,3.000
4138,Leutwil,563239.500,1689718.499,3.000
4276,Kölliken,637041.479,1911124.436,3.000
4275,Kirchleerau,659373.505,1978120.516,3.000
4226,Besenbüren,7120.410,21361.229,3.000
925,Fahrni,1548316.096,4644948.289,3.000
4264,Zuzgen,826959.633,2480878.899,3.000
4232,Geltwil,754086.981,2262260.942,3.000
4224,Beinwil (Freiamt),389.921,1169.764,3.000
901,Eggiwil,3436645.572,10309936.716,3.000
4235,Mühlau,275532.071,826596.214,3.000
4261,Wallbach,325706.481,977119.442,3.000
4259,Schupfart,587548.252,1762644.756,3.000
877,Niedermuhlern,595988.369,1787965.108,3.000
4257,Olsberg,582260.656,1746781.967,3.000
4251,Hellikon,701466.654,2104399.961,3.000
888,Wald (BE),2290174.056,6870522.168,3.000
931,Homberg,59867.196,179601.588,3.000
4161,Eiken,903937.398,2711812.195,3.000
922,Blumenstein,1384551.384,4153654.153,3.000
4182,Wölflinswil,762841.369,2288524.107,3.000
4164,Gansingen,1072489.643,3217468.930,3.000
4173,Oberhof,1004327.216,3012981.648,3.000
4227,Bettwil,459868.582,1379605.746,3.000
4183,Zeihen,654876.878,1964630.635,3.000
4134,Dürrenäsch,1110377.954,3331133.861,3.000
4184,Mettauertal,2615533.628,7846600.885,3.000
852,Guggisberg,2745158.134,8235474.401,3.000
4307,Full-Reuenthal,946516.420,2839549.261,3.000
886,Wattenwil,1442133.265,4326399.796,3.000
936,Pohlern,1159325.333,3477975.999,3.000
4177,Sisseln,947504.238,2842512.715,3.000
4191,Ammerswil,600796.373,1802389.119,3.000
4176,Schwaderloch,275532.071,826596.214,3.000
4175,Oeschgen,665554.706,1996664.117,3.000
927,Heiligenschwendi,1259178.249,3777534.746,3.000
4287,Vordemwald,1787495.097,5362485.291,3.000
4286,Uerkheim,1815852.011,5447556.032,3.000
4284,Staffelbach,776007.465,2328022.394,3.000
4195,Egliswil,774672.462,2324017.387,3.000
906,Schangnau,794049.275,2382147.825,3.000
4142,Schlossrued,1361012.495,4083037.485,3.000
567,Reichenbach im Kandertal,457748.444,1373245.331,3.000
450,Péry-La Heutte,580355.202,1741065.607,3.000
6089,Vex,1868326.485,5604979.456,3.000
3441,Andwil (SG),943010.085,2829030.255,3.000
309,Radelfingen,1500712.964,4502138.892,3.000
921,Amsoldingen,1030888.791,3092666.373,3.000
572,Bönigen,1020319.366,3060958.098,3.000
2138,Jaun,1903811.678,5711435.033,3.000
5610,Saint-Saphorin (Lavaux),273225.570,819676.711,3.000
5324,Avegno Gordevio,1025473.732,3076421.195,3.000
6716,Mettembert,631305.404,1893916.212,3.000
5622,Bremblens,387381.761,1162145.283,3.000
6713,Ederswiler,352141.796,1056425.389,3.000
2784,Dittingen,706417.267,2119251.800,3.000
5609,Rivaz,184023.708,552071.123,3.000
2233,Hauterive (FR),2199680.738,6599042.215,3.000
495,Gampelen,520052.580,1560157.741,3.000
2430,Welschenrohr-Gänsbrunnen,2227335.384,6682006.152,3.000
7004,Triesenberg,1760490.795,5281472.386,3.000
951,Affoltern im Emmental,1102828.745,3308486.235,3.000
5554,Concise,1625826.724,4877480.172,3.000
2465,Buchegg,551407.076,1654221.228,3.000
5486,L'Isle,513485.080,1540455.241,3.000
5552,Bullet,894253.960,2682761.879,3.000
2426,Laupersdorf,793130.635,2379391.906,3.000
977,Heimenhausen,1007387.608,3022162.825,3.000
4093,Birrhard,881565.606,2644696.819,3.000
5497,Pompaples,473734.081,1421202.242,3.000
2296,Heitenried,747401.377,2242204.132,3.000
6008,Ried-Brig,2057080.930,6171242.790,3.000
4099,Habsburg,378169.404,1134508.213,3.000
943,Uebeschi,1200245.744,3600737.233,3.000
2492,Kienberg,520567.593,1561702.778,3.000
5480,Daillens,548186.420,1644559.259,3.000
6812,Basse-Vendline,997618.141,2992854.423,3.000
6024,Nendaz,5987143.167,17961429.502,3.000
2511,Aeschi (SO),774346.090,2323038.271,3.000
935,Oberlangenegg,254818.094,764454.281,3.000
6034,Orsières,1681722.324,5045166.973,3.000
6807,Basse-Allaine,1804201.193,5412603.579,3.000
958,Trachselwald,470.244,1410.733,3.000
6052,Bellwald,1331846.287,3995538.861,3.000
2237,Prez,1389598.870,4168796.610,3.000
5919,Mathod,549603.287,1648809.861,3.000
2547,Günsberg,769688.488,2309065.464,3.000
502,Vinelz,483009.390,1449028.170,3.000
4143,Schmiedrued,1610430.624,4831291.873,3.000
6061,Lax,278305.277,834915.830,3.000
2194,Ferpicloz,254318.370,762955.110,3.000
435,La Ferrière,541751.903,1625255.710,3.000
2051,Delley-Portalban,612061.233,1836183.698,3.000
1066,Schwarzenberg,2076886.879,6230660.636,3.000
6298,Visperterminen,2522157.454,7566472.361,3.000
4240,Waltenschwil,867378.624,2602135.871,3.000
5842,Rossinière,815646.736,2446940.208,3.000
393,Rüti bei Büren,521871.089,1565613.266,3.000
5010,Lumino,855804.400,2567413.201,3.000
4122,Villnachern,806193.779,2418581.336,3.000
1506,Ennetmoos,1758927.294,5276781.882,3.000
391,Oberwil bei Büren,565419.572,1696258.717,3.000
3714,Rheinwald,963799.762,2891399.287,3.000
4273,Bottenwil,727755.445,2183266.334,3.000
3111,Oberegg,1189212.303,3567636.910,3.000
1375,Unteriberg,1647614.360,4942843.080,3.000
3670,Urmein,844908.336,2534725.008,3.000
1371,Sattel,1810535.451,5431606.352,3.000
4281,Reitnau,983125.545,2949376.636,3.000
5233,Vico Morcote,565803.443,1697410.329,3.000
3638,Scharans,735581.629,2206744.888,3.000
4283,Safenwil,533707.800,1601123.400,3.000
761,Därstetten,508501.421,1525504.263,3.000
866,Gerzensee,992637.242,2977911.725,3.000
1347,Tuggen,1861092.396,5583277.188,3.000
383,Büren an der Aare,1510276.981,4530830.943,3.000
766,Oberwil im Simmental,572140.489,1716421.466,3.000
853,Rüschegg,2107868.177,6323604.532,3.000
4495,Hohentannen,96128.760,288386.280,3.000
381,Arch,758351.796,2275055.389,3.000
4441,Salmsach,401912.999,1205738.997,3.000
6252,Anniviers,2722099.989,8166299.966,3.000
5763,Valeyres-sous-Rances,535232.124,1605696.373,3.000
5708,Chavannes-des-Bois,276526.116,829578.347,3.000
1132,Hergiswil bei Willisau,1451637.134,4354911.402,3.000
6193,Bürchen,25186.097,75558.291,3.000
2901,Gächlingen,659184.649,1977553.947,3.000
2821,Arisdorf,1578186.711,4734560.133,3.000
908,Trub,1623935.904,4871807.711,3.000
6134,Isérables,396839.937,1190519.811,3.000
324,Bleienbach,527253.534,1581760.603,3.000
414,Krauchthal,1517601.265,4552803.795,3.000
630,Allmendingen,1011975.463,3035926.389,3.000
4314,Mellikon,408470.312,1225410.935,3.000
1122,Altbüron,987080.570,2961241.709,3.000
904,Röthenbach im Emmental,1439753.817,4319261.450,3.000
5160,Brusino Arsizio,1542901.699,4628705.096,3.000
5871,L'Abbaye,635015.378,1905046.134,3.000
5652,Villars-sous-Yens,475529.088,1426587.264,3.000
6142,Trient,103128.383,309385.148,3.000
5138,Cugnasco-Gerra,1921915.938,5765747.814,3.000
2858,Rothenfluh,569206.058,1707618.173,3.000
4223,Auw,839073.744,2517221.232,3.000
85,Dänikon,561782.656,1685347.969,3.000
87,Hüttikon,284925.840,854777.521,3.000
2867,Wittinsburg,502261.341,1506784.023,3.000
2881,Arboldswil,877081.903,2631245.709,3.000
95,Regensberg,500590.753,1501772.258,3.000
3805,Castaneda,253308.617,759925.851,3.000
707,Saules (BE),7908.765,23726.294,3.000
5854,Burtigny,819877.519,2459632.556,3.000
5701,Arnex-sur-Nyon,366030.611,1098091.834,3.000
724,Nods,470621.538,1411864.613,3.000
5853,Bursins,432735.024,1298205.071,3.000
4110,Remigen,924217.541,2772652.623,3.000
4208,Seengen,1231251.240,3693753.720,3.000
5710,Coinsins,640386.793,1921160.378,3.000
